Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement, Articulated Truck Involvement,Speed Limit, National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week, Time of Day
20233014,QLD,7,2023,Friday,13:00,Multiple,1,No,No,No,100,Inner Regional Australia,Central Queensland,Livingstone,Local Road,No,No,Weekday,Day
20232099,VIC,7,2023,Wednesday,1:38,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night
20231136,NSW,7,2023,Tuesday,19:40,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Ryde,Parramatta,Collector Road,No,No,Weekday,Night
20231095,NSW,7,2023,Wednesday,13:27,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Ryde,Ryde,Arterial Road,No,No,Weekday,Day
20233103,QLD,7,2023,Tuesday,6:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Toowoomba,Lockyer Valley,National or State Highway,No,No,Weekday,Day
20232024,VIC,7,2023,Monday,17:34,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner South,Stonnington,Sub-arterial Road,No,No,Weekday,Day
20232166,VIC,7,2023,Monday,10:39,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day
20231036,NSW,7,2023,Thursday,15:45,Single,1,No,No,No,50,Outer Regional Australia,New England and North West,Gunnedah,Local Road,No,No,Weekday,Day
20235029,WA,7,2023,Tuesday,17:58,Single,1,No,Yes,No,100,,,,,No,No,Weekday,Day
20231175,NSW,7,2023,Thursday,1:07,Single,1,No,No,No,100,Inner Regional Australia,New England and North West,Tamworth Regional,National or State Highway,No,No,Weekday,Night
20235052,WA,7,2023,Wednesday,5:30,Multiple,1,No,No,No,80,,,,,No,No,Weekday,Night
20233160,QLD,7,2023,Tuesday,18:00,Single,1,No,No,No,80,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,Weekday,Night
20231184,NSW,7,2023,Wednesday,18:58,Single,1,No,No,No,100,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Night
20234060,SA,7,2023,Thursday,23:34,Single,1,No,No,No,80,Outer Regional Australia,South Australia - South East,Grant,Sub-arterial Road,No,No,Weekday,Night
20233083,QLD,7,2023,Monday,18:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Banana,National or State Highway,No,No,Weekday,Night
20233034,QLD,7,2023,Wednesday,18:00,Single,1,No,No,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,Local Road,No,No,Weekday,Night
20233072,QLD,7,2023,Friday,3:00,Multiple,3,No,No,No,110,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,Weekday,Night
20232006,VIC,7,2023,Friday,9:14,Single,1,No,No,No,-9,,,,,No,No,Weekday,Day
20231159,NSW,7,2023,Friday,5:40,Multiple,1,No,No,No,70,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,Weekday,Night
20231072,NSW,7,2023,Thursday,4:30,Multiple,1,No,No,Yes,110,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,Weekday,Night
20232044,VIC,7,2023,Thursday,21:45,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Night
20233087,QLD,7,2023,Tuesday,21:00,Single,1,No,No,No,80,Remote Australia,Mackay - Isaac - Whitsunday,Whitsunday,Sub-arterial Road,No,No,Weekday,Night
20233030,QLD,7,2023,Friday,0:00,Multiple,1,No,No,No,60,Inner Regional Australia,Toowoomba,Toowoomba,Local Road,No,No,Weekday,Night
20232107,VIC,7,2023,Wednesday,21:09,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night
20231037,NSW,6,2023,Saturday,19:10,Single,1,No,No,No,50,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Local Road,No,No,Weekend,Night
20233036,QLD,6,2023,Friday,2:00,Multiple,1,No,No,Yes,100,Outer Regional Australia,Central Queensland,Banana,Sub-arterial Road,No,No,Weekday,Night
20233101,QLD,6,2023,Saturday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Wide Bay,Gympie,Collector Road,No,No,Weekend,Day
20231210,NSW,6,2023,Saturday,19:00,Single,1,No,No,No,50,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,Collector Road,No,No,Weekend,Night
20233066,QLD,6,2023,Sunday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,National or State Highway,No,No,Weekend,Day
20233054,QLD,6,2023,Sunday,11:00,Multiple,1,No,No,No,60,Major Cities of Australia,Ipswich,Ipswich,Collector Road,No,No,Weekend,Day
20231196,NSW,6,2023,Saturday,14:25,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - City and Inner South,Sydney,Local Road,No,No,Weekend,Day
20235076,WA,6,2023,Friday,18:40,Single,1,No,No,No,90,,,,,No,No,Weekend,Night
20231123,NSW,6,2023,Sunday,8:36,Single,1,No,No,No,100,Outer Regional Australia,Central West,Cabonne,Arterial Road,No,No,Weekend,Day
20231083,NSW,6,2023,Saturday,15:53,Multiple,1,No,No,No,70,Major Cities of Australia,Sydney - Ryde,Ryde,Local Road,No,No,Weekend,Day
20236003,TAS,6,2023,Saturday,8:39,Multiple,1,No,No,No,80,Inner Regional Australia,Hobart,Brighton,Arterial Road,No,No,Weekend,Day
20237007,NT,6,2023,Saturday,13:15,Single,1,No,No,No,110,Very Remote Australia,Northern Territory - Outback,Central Desert,Sub-arterial Road,No,No,Weekend,Day
20231092,NSW,6,2023,Saturday,16:13,Multiple,1,No,No,No,80,Major Cities of Australia,Sydney - Outer South West,Camden,Arterial Road,No,No,Weekend,Day
20231148,NSW,6,2023,Saturday,8:30,Single,1,No,No,No,60,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,Weekend,Day
20231186,NSW,6,2023,Sunday,7:10,Single,1,No,No,No,110,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,National or State Highway,No,No,Weekend,Day
20231208,NSW,6,2023,Sunday,14:55,Multiple,1,No,No,No,90,Inner Regional Australia,Sydney - Outer South West,Sutherland,Arterial Road,No,No,Weekend,Day
20232125,VIC,6,2023,Saturday,9:45,Single,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,Baw Baw,Access road,No,No,Weekend,Day
20235060,WA,6,2023,Wednesday,12:00,Multiple,1,No,No,Yes,110,,,,,No,No,Weekday,Day
20232025,VIC,6,2023,Friday,11:30,Multiple,1,No,No,Yes,100,Inner Regional Australia,Shepparton,Moira,National or State Highway,No,No,Weekday,Day
20233113,QLD,6,2023,Saturday,18:00,Single,1,No,No,No,70,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Local Road,No,No,Weekend,Night
20231006,NSW,6,2023,Tuesday,13:40,Single,1,No,No,No,50,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,Weekday,Day
20232175,VIC,6,2023,Monday,7:39,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Moreland,Sub-arterial Road,No,No,Weekday,Day
20233121,QLD,6,2023,Friday,16:00,Multiple,1,No,No,No,110,Outer Regional Australia,Darling Downs - Maranoa,Western Downs,National or State Highway,No,No,Weekday,Day
20233006,QLD,6,2023,Friday,15:00,Single,1,No,No,No,60,Outer Regional Australia,Townsville,Townsville,Collector Road,No,No,Weekday,Day
20231199,NSW,6,2023,Thursday,16:41,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Inner West,Inner West,Collector Road,No,No,Weekday,Day
20231056,NSW,6,2023,Thursday,15:30,Multiple,1,No,No,No,100,Outer Regional Australia,Mid North Coast,Kempsey,Arterial Road,No,No,Weekday,Day
20231213,NSW,6,2023,Wednesday,17:44,Single,1,No,No,No,80,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,Weekday,Day
20231139,NSW,6,2023,Tuesday,17:37,Single,1,No,No,No,100,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,Weekday,Day
20233168,QLD,6,2023,Tuesday,17:00,Single,1,No,No,No,-9,Very Remote Australia,Queensland - Outback,Carpentaria,,No,No,Weekday,Day
20233167,QLD,6,2023,Thursday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Ipswich,Ipswich,Sub-arterial Road,No,No,Weekday,Day
20235103,WA,6,2023,Thursday,16:08,Single,1,No,No,No,100,,,,,No,No,Weekday,Day
20233172,QLD,6,2023,Thursday,10:00,Single,1,No,No,No,60,Inner Regional Australia,Logan - Beaudesert,Logan,Local Road,No,No,Weekday,Day
20231108,NSW,6,2023,Friday,15:15,Single,1,No,No,No,80,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Local Road,No,No,Weekday,Day
20231030,NSW,6,2023,Wednesday,12:35,Multiple,1,No,Yes,No,100,Inner Regional Australia,Capital Region,Eurobodalla,Sub-arterial Road,No,No,Weekday,Day
20231117,NSW,6,2023,Tuesday,16:42,Multiple,1,No,No,Yes,80,Outer Regional Australia,Central West,Forbes,National or State Highway,No,No,Weekday,Day
20231031,NSW,6,2023,Friday,6:08,Multiple,1,No,No,No,80,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,Weekday,Day
20236020,TAS,6,2023,Thursday,11:45,Multiple,1,No,Yes,Yes,100,Inner Regional Australia,Hobart,Brighton,Arterial Road,No,No,Weekday,Day
20233049,QLD,6,2023,Monday,3:00,Single,1,No,No,No,100,Remote Australia,Townsville,Charters Towers,National or State Highway,No,No,Weekend,Night
20231028,NSW,6,2023,Thursday,7:06,Single,1,No,No,No,100,Outer Regional Australia,Central West,Weddin,Arterial Road,No,No,Weekday,Day
20233028,QLD,6,2023,Friday,17:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Ipswich,Scenic Rim,Collector Road,No,No,Weekday,Day
20231035,NSW,6,2023,Sunday,21:10,Single,1,No,No,No,80,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No,Weekend,Night
20233032,QLD,6,2023,Sunday,23:00,Single,1,No,No,No,60,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,Weekend,Night
20231100,NSW,6,2023,Sunday,6:55,Single,1,No,No,No,60,Major Cities of Australia,Sydney - North Sydney and Hornsby,Willoughby,Arterial Road,No,No,Weekend,Day
20231163,NSW,6,2023,Wednesday,14:53,Single,1,No,No,No,50,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Local Road,No,No,Weekday,Day
20235038,WA,6,2023,Wednesday,22:20,Single,1,No,No,No,60,,,,,No,No,Weekday,Night
20232133,VIC,6,2023,Friday,15:06,Single,1,No,No,No,60,Inner Regional Australia,Hume,Mitchell,National or State Highway,No,No,Weekday,Day
20232096,VIC,6,2023,Monday,7:05,Single,1,No,Yes,No,40,Major Cities of Australia,Melbourne - Inner,Melbourne,Local Road,No,No,Weekday,Day
20234009,SA,6,2023,Thursday,18:57,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - South,Mitcham,Sub-arterial Road,No,No,Weekday,Night
20233068,QLD,6,2023,Monday,10:00,Single,1,No,No,No,10,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Local Road,No,No,Weekday,Day
20232106,VIC,6,2023,Thursday,6:40,Single,1,No,No,No,-9,,,,,No,No,Weekday,Day
20232048,VIC,6,2023,Wednesday,16:12,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - South East,Casey,Local Road,No,No,Weekday,Day
20236016,TAS,6,2023,Friday,5:04,Single,1,No,No,No,60,Inner Regional Australia,Launceston and North East,Launceston,Arterial Road,No,No,Weekday,Night
20237003,NT,6,2023,Friday,4:37,Single,1,No,No,No,100,Outer Regional Australia,Darwin,Darwin,Arterial Road,No,No,Weekday,Night
20232127,VIC,6,2023,Sunday,4:20,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - South East,Monash,Sub-arterial Road,No,No,Weekend,Night
20235098,WA,6,2023,Sunday,3:44,Single,1,No,No,No,-9,,,,,No,No,Weekend,Night
20232080,VIC,6,2023,Thursday,22:30,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Night
20231212,NSW,6,2023,Saturday,5:48,Multiple,1,No,No,Yes,60,Outer Regional Australia,Far West and Orana,Narromine,National or State Highway,No,No,Weekend,Night
20232047,VIC,6,2023,Sunday,16:14,Multiple,1,No,No,No,-9,,,,,No,No,Weekend,Day
20235011,WA,6,2023,Saturday,15:55,Single,1,No,No,No,70,,,,,No,No,Weekend,Day
20232089,VIC,6,2023,Saturday,7:00,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day
20231026,NSW,6,2023,Friday,18:30,Single,1,No,No,No,60,Major Cities of Australia,Illawarra,Shellharbour,Arterial Road,No,No,Weekend,Night
20233105,QLD,6,2023,Saturday,13:00,Multiple,1,No,No,No,40,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Collector Road,No,No,Weekend,Day
20235016,WA,6,2023,Saturday,7:00,Single,1,No,No,No,110,,,,,No,No,Weekend,Day
20233137,QLD,6,2023,Monday,5:00,Single,1,Yes,No,No,100,Inner Regional Australia,Central Queensland,Livingstone,Sub-arterial Road,No,No,Weekend,Night
20231032,NSW,6,2023,Sunday,23:30,Single,10,Yes,No,No,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,National or State Highway,No,No,Weekend,Night
20232158,VIC,6,2023,Friday,9:45,Single,1,No,No,No,-9,,,,,No,No,Weekday,Day
20232164,VIC,6,2023,Friday,16:55,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day
20235057,WA,6,2023,Friday,9:17,Single,1,No,No,No,100,,,,,No,No,Weekday,Day
20231010,NSW,6,2023,Sunday,0:59,Single,1,No,No,No,50,Outer Regional Australia,New England and North West,Moree Plains,Local Road,No,No,Weekend,Night
20236019,TAS,6,2023,Sunday,19:30,Multiple,1,No,No,No,110,Outer Regional Australia,West and North West,Latrobe (TAS.),National or State Highway,No,No,Weekend,Night
20233050,QLD,6,2023,Friday,23:00,Multiple,1,No,No,No,80,Inner Regional Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,Weekend,Night
20232043,VIC,6,2023,Wednesday,8:19,Multiple,1,No,No,Yes,110,Inner Regional Australia,Hume,Strathbogie,National or State Highway,No,No,Weekday,Day
20235092,WA,6,2023,Thursday,22:45,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20233115,QLD,6,2023,Wednesday,23:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekday,Night
20234040,SA,6,2023,Wednesday,3:25,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - South,Mitcham,Sub-arterial Road,No,No,Weekday,Night
20232009,VIC,6,2023,Monday,19:20,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - North East,Darebin,Arterial Road,No,No,Weekday,Night
20233109,QLD,6,2023,Monday,23:00,Single,1,No,No,No,50,Major Cities of Australia,Brisbane Inner City,Brisbane,Collector Road,No,No,Weekday,Night
20231174,NSW,6,2023,Tuesday,18:30,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Inner South West,Georges River,Local Road,No,No,Weekday,Night
20232115,VIC,6,2023,Wednesday,18:15,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night
20232026,VIC,6,2023,Thursday,19:18,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - West,Wyndham,Arterial Road,No,No,Weekday,Night
20233001,QLD,6,2023,Wednesday,5:00,Multiple,1,No,Yes,No,70,Inner Regional Australia,Toowoomba,Toowoomba,National or State Highway,No,No,Weekday,Night
20233015,QLD,6,2023,Friday,3:00,,1,No,No,No,40,Major Cities of Australia,Brisbane Inner City,Brisbane,National or State Highway,No,No,Weekday,Night
20234008,SA,6,2023,Friday,0:30,Single,1,No,No,No,50,Inner Regional Australia,Adelaide - Central and Hills,Mount Barker,Arterial Road,No,No,Weekday,Night
20235085,WA,6,2023,Tuesday,5:13,Single,1,No,Yes,No,110,,,,,No,No,Weekday,Night
20233123,QLD,6,2023,Thursday,22:00,Single,1,No,No,No,60,Inner Regional Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Night
